pic_3_3,CURRENT_FIX_DURATION,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_AVG_VELOCITY,AVERAGE_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,FIXATION_COUNT,PUPIL_SIZE_MAX,PUPIL_SIZE_MEAN,PUPIL_SIZE_MIN,SACCADE_COUNT,calculated_result
rand_115.jpg,5624.0,124.03,199.39,304.5,7.3,18,1229,969.97,0,17,152.33375097833283
sat_087.jpg,6596.0,55.85,9.47,411.21,4.3,14,1186,876.69,0,13,104.73404974439748
sat_135.jpg,6478.0,40.78,34.06,884.71,6.8,7,1143,924.0,0,6,164.21442746569215
sat_153.jpg,1699.0,31.85,164.4,1088.17,6.37,6,1130,932.49,537,5,152.26289888629418
ske_001.jpg,6078.0,63.92,14.28,308.63,3.55,19,1041,760.12,0,18,83.29198089136875
ske_005.jpg,5110.0,71.59,61.4,343.69,4.77,16,1193,750.85,0,15,128.9038589474655
ske_007.jpg,5709.0,64.46,94.57,334.33,3.79,18,915,723.8,0,17,113.00545340476776
soc_035.jpg,2553.0,40.65,1.49,687.33,5.08,9,1154,981.16,0,8,153.42454692040496
soc_059.jpg,11099.0,83.98,28.07,328.06,4.94,18,1214,978.95,0,17,138.77401807714102
soc_097.jpg,1600.0,25.27,103.93,1321.6,6.32,5,1069,913.15,569,4,146.58919264180636
soc_175.jpg,4896.0,80.67,102.74,350.0,5.04,17,1263,1002.37,0,16,164.9469783923566
soc_187.jpg,5443.0,128.73,71.83,271.57,6.44,21,1136,909.51,0,20,199.96710879536147
act_001.jpg,3472.0,106.81,431.94,223.19,6.68,16,2746,1298.48,0,16,126.25865303987312
act_025.jpg,3397.0,49.4,26.5,347.08,3.8,13,2313,1378.99,0,13,84.94922262347943
act_083.jpg,5146.0,54.16,90.89,243.14,.,21,2638,1879.17,0,21,79.67573347498174
act_151.jpg,4243.0,62.77,96.03,362.13,4.49,15,2546,1807.8,0,14,94.0004473258635
affe_001.jpg,3307.0,43.82,1.31,237.36,.,11,2597,987.97,0,12,98.68312379393396
affe_003.jpg,5171.0,91.55,18.77,193.11,.,19,2434,941.27,0,20,326.55947599307405
affe_013.jpg,4820.0,121.76,41.28,245.59,.,17,2968,1726.97,0,18,100.55450134639304
affe_087.jpg,3532.0,68.27,73.73,204.76,4.27,17,2871,1365.58,0,16,117.08977744744222
affe_155.jpg,3692.0,100.73,11.99,240.56,5.6,18,2913,1613.82,0,18,147.73753064668708
affe_181.jpg,3069.0,73.24,137.12,326.6,5.23,15,3047,2059.68,0,14,146.01650870666623
art_029.jpg,5129.0,133.82,132.8,231.87,6.08,23,2080,1705.92,0,22,130.6570161132764
art_041.jpg,1684.0,34.95,4.32,241.67,5.83,6,2126,357.91,0,6,137.80804511197186
art_051.jpg,5228.0,119.26,.,248.86,.,21,2436,1737.04,0,21,159.63163126395384
art_161.jpg,4295.0,58.23,7.31,305.93,4.16,14,2361,1320.36,0,14,87.37776116514323
art_163.jpg,5254.0,137.75,42.15,207.42,5.3,26,2318,1862.08,0,26,202.94596132582203
art_171.jpg,5258.0,105.07,53.62,283.94,6.18,17,2523,1628.23,0,17,171.047286086243
bw_026.jpg,4469.0,50.96,172.96,247.95,2.83,19,2783,1522.83,0,18,81.65830218950995
bw_049.jpg,1967.0,74.02,9.5,225.92,.,13,2645,1066.23,0,14,83.78695977036682
cat_005.jpg,3936.0,121.18,93.13,198.57,6.06,21,2744,1511.71,0,20,222.2732866990773
cat_146.jpg,5081.0,140.22,135.06,260.7,.,20,2203,1558.25,0,20,244.57034896688893
cat_195.jpg,5762.0,124.16,170.26,215.6,.,25,2978,1834.03,0,25,189.67652718023584
cat_197.jpg,4130.0,50.400000000000006,68.75,313.83,.,12,2901,1317.59,0,13,53.870922427851525
fra_027.jpg,3631.0,83.15,67.45,279.62,5.54,16,2189,1201.23,0,15,128.02233469751704
fra_113.jpg,2520.0,37.07,70.82,246,.,9,2708,762.72,0,9,264.6666111652511
fra_195.jpg,5279.0,70.45,93.12,298.61,4.14,18,2693,1879.85,0,17,117.95814307674954
ind_003.jpg,3609.0,107.74,212.71,296,6.34,18,2639,1626.69,0,17,196.91718649413951
ind_007.jpg,3150.0,56.99,31.18,244.53,4.07,15,2512,1143.21,0,14,179.51337025049125
ind_077.jpg,4896.0,112.01,21.92,244.8,5.6,20,2518,1672.9,0,20,88.47971091700238
inv_005.jpg,2819.0,56.4,2.15,201.29,4.34,14,2719,866.79,0,13,151.2983683291768
inv_011.jpg,1337.0,36.35,1.48,254.75,4.54,8,2002,490.93,0,8,152.4330868940724
inv_155.jpg,4969.0,108.73,96.64,208.5,4.94,22,2842,1834.19,0,22,118.11254954967872
inv_161.jpg,4671.0,78.33,140.8,308.06,5.22,16,2681,1869.18,0,15,100.16999207222096
inv_199.jpg,3646.0,57.2,71.1,260.07,.,15,2477,1014.75,0,15,236.88084875332305
jumb_007.jpg,3805.0,85.24,0.32,200.78,.,18,2554,1168.76,0,19,298.30589103645787
jumb_019.jpg,4689.0,176.15,57.93,199.62,7.05,26,2523,1720.65,0,25,205.3781845393154
jumb_045.jpg,2611.0,71.67999999999999,150.43,286.31,5.51,13,2807,1303.27,0,13,160.95395392675812
jumb_095.jpg,3740.0,129.08,.,159.32,.,19,2942,1415.99,0,20,148.8189344256293
line_009.jpg,3281.0,94.78,149.67,241.14,6.77,14,2636,1112.51,0,14,145.18469425869898
line_017.jpg,3177.0,74.19,4.88,273.15,5.71,13,2014,751.67,0,13,137.4525589997449
low_001.jpg,3215.0,69.62,40.12,339.77,.,13,2987,1679.23,0,14,79.36888999391059
low_007.jpg,5374.0,51.41,14.72,284.06,.,18,2774,1828.56,0,18,80.9525123798922
low_009.jpg,4518.0,74.19,34.88,212.94,.,18,2213,1101.27,0,18,112.72210072887032
low_011.jpg,2425.0,56.05,80.75,196.79,3.11,19,2639,1290.44,0,18,69.15969412418809
low_015.jpg,3042.0,59.54,130.36,187.75,4.96,12,2709,869.02,0,12,106.50947665717403
low_017.jpg,5570.0,108.71,47.28,201.72,4.35,25,2938,2085.62,0,25,114.66054976313302
low_037.jpg,3948.0,132.1,37.77,214.45,6.6,20,2686,1395.55,0,20,206.87633173016343
noi_001.jpg,4502.0,58.09,.,293.58,.,19,2806,2170.17,0,19,55.62858268316313
noi_005.jpg,2977.0,39.27,52.61,230.53,.,15,2872,1214.94,0,15,59.4163399446482
noi_027.jpg,301.0,0.0,.,.,.,0,0,0.0,0,1,
noi_047.jpg,1938.0,50.55,126.38,258,4.6,12,2227,902.98,0,11,103.9371654905454
noi_063.jpg,3505.0,86.91,31.81,231.5,5.11,18,2195,1246.68,0,17,138.40234560430017
noi_081.jpg,5049.0,110.73,12.74,222.29,5.54,21,2509,1530.34,0,20,146.61720989006415
noi_167.jpg,5061.0,85.03,102.03,261.14,4.25,21,2936,1997.69,0,20,114.33211005069164
obj_027.jpg,5193.0,109.37,48.5,163.05,5.47,21,2008,835.45,0,20,211.9826239591536
obj_179.jpg,5597.0,69.02,159.68,240.55,3.29,22,2762,1860.67,0,21,87.09815470860772
outman_015.jpg,3149.0,70.01,20.75,319.62,5.38,13,2354,1176.39,0,13,114.13739533311308
outman_045.jpg,3196.0,71.03,146.11,277.31,5.92,13,2414,1096.37,0,12,103.26801909690674
outman_063.jpg,5119.0,114.34,132.32,197.77,.,22,2326,1231.72,0,23,145.6976018719278
outna_005.jpg,3205.0,80.14,37.48,200.41,4.71,17,2979,1417.34,0,17,222.4110662379724
outna_015.jpg,3252.0,57.57,10.73,197.47,3.6,17,2554,1092.59,0,16,71.09560619745916
outna_045.jpg,3304.0,56.52,17.1,192.3,.,10,2119,480.67,0,11,261.71945172394607
outna_059.jpg,566.0,3.84,0.42,197.5,.,2,1804,102.85,0,3,196.93281239625696
outna_067.jpg,2229.0,61.09,27.27,353.92,.,12,1735,932.46,0,13,107.4551834609772
outna_089.jpg,4193.0,73.56,108.13,341.73,5.26,15,2911,1486.75,0,14,256.4413553495343
outna_199.jpg,4248.0,134.04999999999998,59.35,206.17,6.09,23,2621,1690.53,0,22,200.5510615270237
pat_003.jpg,4933.0,141.84,57.37,199.56,5.25,27,2386,1716.91,0,27,229.5430951542346
pat_009.jpg,4370.0,165.39,6.41,140.16,.,25,2352,1112.56,0,25,196.1609958695882
pat_033.jpg,2799.0,44.08,6.91,263,.,8,2592,675.07,0,9,107.06461813886418
pat_043.jpg,2908.0,102.48,.,223.44,.,16,2336,1165.69,0,16,146.95701057001412
pat_159.jpg,5531.0,110.01,83.92,241,4.78,24,2628,1575.54,0,23,160.83787699463744
pre01.jpg,2872.0,54.71,72.42,367.19,3.65,16,2264,1717.59,0,15,194.62003742139072
pre02.jpg,5542.0,168.62,48.31,209.95,8.03,21,2677,1576.02,0,21,307.191565403016
pre03.jpg,3343.0,122.46,4.7,225.87,.,15,3132,1443.96,0,15,166.33583864433638
pre04.jpg,5187.0,126.04,108.11,219.9,.,21,2786,1991.86,0,21,188.4524579411457
pre06.jpg,3487.0,75.32000000000001,43.23,256.53,4.18,19,2477,1551.57,0,18,83.36092799751243
pre10.jpg,4488.0,107.18,68.69,297.81,.,16,2496,1456.91,0,16,160.67230742830031
pre11.jpg,3883.0,54.19,.,286.31,.,16,2677,1588.12,0,16,65.17217583677773
pre12.jpg,2886.0,121.43,0.15,193.53,.,15,2523,958.34,0,16,203.88387324247304
pre13.jpg,4774.0,129.42000000000002,32.94,203.33,5.63,24,2544,1650.61,0,23,200.16161826011728
pre18.jpg,4993.0,102.57,.,236.32,.,19,2248,1393.34,0,19,142.76395120495624
pre22.jpg,6315.0,158.42,49.9,232.19,7.92,21,2747,1753.13,0,20,253.14094069909305
pre23.jpg,7032.0,128.82,46,233.23,6.13,22,3062,2039.13,0,21,157.2734172693446
pre25.jpg,3932.0,109.48,188.27,221.06,6.84,17,2074,953.81,0,16,196.028325186932
pre26.jpg,4638.0,136.44,.,237.94,.,18,3224,1970.12,0,19,228.9006949284021
pre29.jpg,4494.0,72.16,36.51,303.75,4.51,16,2435,1441.05,0,16,122.09366693334364
pre31.jpg,3574.0,102.87,1.75,241.12,6.43,16,2209,1153.8,0,16,136.35966357832888
pre32.jpg,3879.0,33.95,8.5,220,.,11,2290,590.55,0,12,190.66566285728976
rand_007.jpg,5376.0,165.28,4.49,179.6,.,20,2609,1388.14,0,21,234.1565328228364
rand_115.jpg,5419.0,146.75,286.78,231.12,5.87,25,2950,2254.55,1467,25,232.666702255808
sat_087.jpg,7076.0,151.92,164.31,225.71,7.6,21,2482,1629.8,0,20,167.63080732811213
sat_135.jpg,4840.0,107.91,133.31,190.58,5.99,19,3069,1617.91,0,18,128.50528644718543
sat_153.jpg,3877.0,94.95,90.75,275.12,5.93,17,3028,1811.13,0,16,102.87607001993976
ske_001.jpg,4640.0,44.96,17.13,272.07,3.21,14,2154,1037.21,0,14,76.79609136095
ske_005.jpg,3609.0,92.32,.,158,.,19,2357,910.6,0,19,142.74977243219985
ske_007.jpg,4388.0,60.29,6.92,307.58,.,12,2120,855.5,0,13,130.04496047898857
soc_035.jpg,3981.0,97.94,1.38,210.41,4.66,22,2152,1466.69,0,21,156.18292991891653
soc_059.jpg,2024.0,41.88,2.2,260.75,3.81,12,2753,1233.33,0,11,82.963987495286
soc_097.jpg,2975.0,166.65,7.61,223.4,.,15,2924,1403.41,0,16,235.57618636509392
soc_175.jpg,5180.0,85.01,116.43,226.17,3.86,23,2469,1869.27,0,22,111.6142780617732
soc_187.jpg,5629.0,100.69,24.43,348,6.71,15,2613,1754.59,0,15,103.74938963967858
act_001.jpg,5579.0,55.8,37.87,521.82,5.58,11,990,709.95,0,10,150.0748146159635
act_025.jpg,4249.0,47.63,1.63,332.33,3.97,12,1340,697.94,0,12,129.1374466790029
act_083.jpg,4295.0,66.21000000000001,20.27,342.0,.,12,737,386.47,0,12,223.29413565350723
act_151.jpg,4758.0,55.54,136.62,329.69,.,16,863,498.23,0,16,143.10525454772863
affe_001.jpg,15100.0,101.49,24.78,258.05,5.64,19,1093,610.81,0,18,131.03618739549313
affe_003.jpg,8313.0,61.72,201.89,408.67,4.12,15,964,695.04,0,15,157.0540499866593
affe_013.jpg,7172.0,48.08,52.53,535.09,.,11,1056,774.8,0,11,100.30767855543584
affe_087.jpg,2528.0,35.89,59.25,462.45,3.59,11,1090,647.98,0,10,494.9086114987088
affe_155.jpg,5673.0,94.08,58.51,380.71,7.24,14,1108,767.31,0,13,152.5163621075565
affe_181.jpg,11831.0,81.28999999999999,58.63,421.79,6.25,14,820,615.5,0,13,176.52240085086476
art_029.jpg,2672.0,39.47,34.52,400.8,3.95,10,678,310.92,0,10,108.9699733337628
art_041.jpg,5638.0,64.75,141.09,412.91,6.47,11,908,546.37,0,10,179.04044968027887
art_051.jpg,5145.0,67.66,20.73,419.38,.,13,1192,835.35,0,13,150.5953759358747
art_161.jpg,5508.0,73.8,263.72,436.58,6.15,12,914,617.79,0,12,132.72549884724907
art_163.jpg,2031.0,33.29,150.76,329.86,.,7,805,237.17,0,7,232.58746070464443
art_171.jpg,6114.0,117.82,9.47,302.24,6.93,17,911,597.42,0,17,490.2405581806261
bw_026.jpg,4549.0,49.11,59.22,419.54,.,13,985,650.29,0,13,526.3750468560756
bw_049.jpg,5764.0,90.43,280.33,450.0,7.54,13,1138,785.48,0,12,164.85149028889916
cat_005.jpg,5650.0,35.42,20.66,563.8,3.54,10,1334,817.41,0,10,90.36244454763649
cat_146.jpg,5477.0,89.85,114.38,272.93,6.91,14,896,395.56,0,13,122.54777211704764
cat_195.jpg,3258.0,74.8,16.86,513.36,6.8,11,847,626.07,0,11,191.5148127991827
cat_197.jpg,374.0,10.43,0.82,175.5,5.21,2,551,32.04,0,2,112.5715879266413
fra_027.jpg,2824.0,59.73,19.92,568.5,6.63,10,788,593.77,0,9,160.28046059307923
fra_113.jpg,1959.0,23.02,5.73,1175.6,5.76,5,897,594.58,0,4,172.65183544506365
fra_195.jpg,5494.0,79.53999999999999,69.14,468.25,7.23,12,870,639.57,0,11,175.0605279686324
ind_003.jpg,3318.0,71.56,12.82,498.3,7.95,10,871,570.94,0,9,109.56660592279906
ind_007.jpg,5597.0,67.64,77.02,308.79,5.2,14,803,459.58,0,13,174.14404043985448
ind_077.jpg,3483.0,48.6,1.76,291.45,4.42,11,1146,362.49,0,11,101.28296505957154
inv_005.jpg,5454.0,42.25,47.2,299.43,3.25,14,830,372.48,0,13,215.8282508837121
inv_011.jpg,4796.0,59.97,12.01,495.27,6,11,945,658.47,0,10,144.94560200079962
inv_155.jpg,3283.0,34.0,5.19,339.3,.,10,1090,357.4,0,10,86.99412058953273
inv_161.jpg,4258.0,99.83,67.23,303.56,5.87,18,847,572.05,0,17,213.5802166386975
inv_199.jpg,6544.0,59.29,29.84,537.18,.,11,939,672.35,0,11,140.91635347032062
jumb_007.jpg,4628.0,64.18,33.85,395.0,6.42,11,1053,542.53,0,10,105.05489705429272
jumb_019.jpg,6556.0,96.8,76.4,360.38,.,13,943,592.25,0,14,206.527978366884
jumb_045.jpg,542.0,6.44,0.56,188.5,3.22,2,547,35.71,0,2,112.44212860814052
jumb_095.jpg,4121.0,50.25,105.35,452.09,5.03,11,1318,738.07,0,10,523.5993765180779
line_009.jpg,5041.0,59.46,105.5,278.81,3.96,16,1459,539.35,0,15,397.2410466192351
line_017.jpg,6238.0,108.87,48.64,261.16,6.05,19,997,569.27,0,18,242.1376915474808
low_001.jpg,2316.0,42.81,10.62,550.6,4.76,10,959,610.86,0,9,56.71197458054569
low_007.jpg,4815.0,50.9,19.12,484.17,4.63,12,803,589.83,0,11,130.14647134745792
low_009.jpg,7319.0,58.41,77.74,262.81,3.89,16,640,366.99,0,15,125.61601001622746
low_011.jpg,3190.0,63.23,2.39,488.6,7.02,10,799,549.39,0,9,175.46495012902682
low_015.jpg,1890.0,8.71,1.36,259.4,.,5,568,103.14,0,6,164.056509675601
low_017.jpg,3030.0,75.17,32.36,359.77,6.26,13,869,462.94,0,12,223.80952137900937
low_037.jpg,3672.0,33.64,71.06,700.56,4.2,9,1039,748.35,0,8,104.18019084450108
noi_001.jpg,1107.0,46.01,15.55,553.5,6.57,8,762,462.39,0,7,108.16046753991844
noi_005.jpg,3349.0,37.86,10.21,416.25,3.44,12,904,503.06,0,11,99.20022250456068
noi_027.jpg,2945.0,29.59,36.9,197.33,.,6,943,161.88,0,7,110.12317223172974
noi_047.jpg,2824.0,39.53,61.34,442.2,4.39,10,1017,555.33,0,9,484.4981199467286
noi_063.jpg,3849.0,62.760000000000005,29.11,518.18,6.28,11,987,707.4,0,10,127.3316757200344
noi_081.jpg,6016.0,49.84,62.31,503.17,4.53,12,1052,704.69,0,11,166.55978210004665
noi_167.jpg,1198.0,56.16,10.28,552.62,7.02,8,637,380.35,0,8,108.62311642104136
obj_027.jpg,4116.0,61.35,212.14,409.9,6.82,10,822,429.6,0,9,173.37732923788778
obj_179.jpg,4357.0,48.5,56.23,412.4,5.39,10,837,439.26,0,9,108.89694198850572
outman_015.jpg,4313.0,27.58,144.73,901.71,4.6,7,1056,769.22,0,6,74.73043864795119
outman_045.jpg,3963.0,73.0,5.42,337.82,6.64,11,973,485.53,0,11,116.100743072845
outman_063.jpg,4558.0,51.81,9.2,434.17,4.71,12,660,447.72,0,11,170.88852362458266
outna_005.jpg,3445.0,56.54,54.16,401.54,4.71,13,783,540.06,0,12,237.5362121570787
outna_015.jpg,4595.0,69.12,84.14,437.92,5.76,13,819,580.12,0,12,135.55480522265893
outna_045.jpg,4890.0,54.83,26.77,424.45,4.98,11,857,529.41,0,11,176.18320532510802
outna_059.jpg,4760.0,79.22,109.24,319.75,5.28,16,889,611.77,0,15,149.78381829134105
outna_067.jpg,5475.0,93.85,57.32,308.53,5.87,17,819,508.49,0,16,140.82605342929037
outna_089.jpg,4621.0,20.54,94.97,513.0,.,11,1380,780.29,0,11,533.1696814030332
outna_199.jpg,2918.0,39.65,12.75,497.0,4.41,9,936,553.29,0,9,94.95848167647138
pat_003.jpg,1403.0,17.5,11.66,1611.25,5.83,4,931,614.55,0,3,136.71885782267378
pat_009.jpg,4463.0,70.58,163.84,412.85,5.88,13,771,498.28,0,12,402.29500842363353
pat_033.jpg,4926.0,63.28,2.61,345.23,4.87,13,706,462.61,0,13,89.47421204231155
pat_043.jpg,4972.0,111.67,96.44,454.69,9.31,13,963,685.74,0,12,204.0928032782653
pat_159.jpg,3886.0,20.11,115.88,976.17,.,6,730,515.6,0,6,183.2331615735651
pre01.jpg,4834.0,55.73,118.45,413.29,4.29,14,860,639.38,0,13,131.11434044004076
pre02.jpg,6583.0,42.16,14.72,397.1,4.21,10,1220,598.71,0,10,95.65819966629856
pre03.jpg,6234.0,79.64,44.61,269.5,.,12,794,323.26,0,12,164.60283890071824
pre04.jpg,4861.0,72.32,.,461.6,.,10,906,455.12,0,10,186.95845709694368
pre06.jpg,2754.0,26.04,242.23,1052.33,5.21,6,767,642.56,0,5,92.30519626746592
pre10.jpg,3667.0,116.94,142.28,420.69,9.74,13,836,597.76,0,12,238.0018304498115
pre11.jpg,6415.0,141.75,182.12,323.5,.,14,802,523.85,0,14,193.1149149653652
pre12.jpg,2511.0,66.66,116.81,475.75,6.06,12,696,548.06,0,11,216.11027010687485
pre13.jpg,5789.0,86.77,24.88,419.85,6.67,13,855,589.12,0,13,193.9437802794068
pre18.jpg,5376.0,59.4,67.05,344.12,3.96,16,819,563.5,0,15,202.2867194649894
pre22.jpg,5929.0,54.37,18.86,441.31,4.53,13,752,551.56,0,12,298.14043366527466
pre23.jpg,5263.0,128.17,160.85,351.38,8.55,16,1114,783.72,0,15,194.7083864008599
pre25.jpg,4287.0,103.16,73.28,475.31,8.6,13,822,601.59,0,12,228.6836819019537
pre26.jpg,8554.0,91.8,25.41,254.37,5.1,19,1408,801.12,0,18,469.9427789388616
pre29.jpg,5737.0,90.23,32.83,371.46,6.94,13,696,435.62,0,13,210.99040144009064
pre31.jpg,7083.0,64.0,34.72,281.47,4.27,15,749,404.9,0,15,107.91518731146206
pre32.jpg,1135.0,5.47,95.3,396.33,.,3,657,106.19,0,3,84.02486187579882
rand_007.jpg,4199.0,70.46,94.58,442.77,5.87,13,895,689.01,0,12,156.48050697352397
rand_115.jpg,5935.0,113.78,88.69,395.0,8.13,14,976,682.78,0,14,172.93486130859512
sat_087.jpg,5216.0,94.79,318.23,354.08,.,12,869,475.57,0,13,205.6467139941188
sat_135.jpg,5852.0,56.16,207.39,582.73,5.11,11,871,762.57,526,11,187.5398580145508
sat_153.jpg,3818.0,63.0,16.29,524.0,7,9,944,572.26,0,9,135.11020576088129
ske_001.jpg,3948.0,42.580000000000005,6.78,424.92,3.55,13,873,532.47,0,12,72.9661570291103
ske_005.jpg,5904.0,58.49,102.23,318.0,3.9,16,836,490.39,0,15,120.47161847615428
ske_007.jpg,6498.0,80.22,10.29,235.68,4.22,19,995,457.61,0,19,237.77004807731137
soc_035.jpg,5253.0,82.85,48.47,371.57,6.37,14,686,482.95,0,13,173.7616713412263
soc_059.jpg,6699.0,92.95,131.53,375.87,6.64,15,783,569.02,0,14,164.69493514375534
soc_097.jpg,4283.0,48.47,12.66,414.36,4.85,11,885,428.73,0,10,114.41645831025602
soc_175.jpg,5937.0,47.93,9.07,378.5,3.42,14,654,451.14,0,14,114.74272445382591
soc_187.jpg,4547.0,46.7,103.83,490.08,3.89,13,869,632.54,0,12,198.7127330415617
act_001.jpg,5903.0,87.32000000000001,154.47,327.94,4.59,18,3256,2311.34,0,17,228.19072937001687
act_025.jpg,5659.0,83.11,106.38,314.39,.,18,3476,2659.6,0,18,136.4138498404141
act_083.jpg,5432.0,96.03,31.69,319.53,5.93,17,2441,1682.78,0,16,239.86554312318748
act_151.jpg,5672.0,56.13,135.24,333.65,3.36,17,2219,1676.87,0,16,201.5687231452881
affe_001.jpg,5252.0,66.8,62.25,328.25,.,16,2894,1797.03,0,17,246.3754872028799
affe_003.jpg,5464.0,61.92,57.36,321.41,4.22,17,2900,2190.85,0,16,242.5375471921804
affe_013.jpg,5827.0,85.1,160.75,323.72,6.12,18,3285,2317.2,0,17,187.0177853813124
affe_087.jpg,5417.0,45.15,3.14,416.69,4.29,13,3399,2269.38,0,12,102.95082554965678
affe_155.jpg,5775.0,94.89,5.1,303.95,5.69,19,3273,2765.39,0,18,173.84831691809916
affe_181.jpg,5632.0,109.18,71.56,281.6,5.58,20,3160,2438.91,0,19,169.30213394622265
art_029.jpg,3971.0,92.97,77.13,264.73,4.1,15,3017,1413.59,0,14,263.7436789277844
art_041.jpg,5990.0,62.55,21.27,332.78,3.9,18,2589,2001.07,0,17,160.80575245531406
art_051.jpg,5176.0,57.39,73.45,304.47,4.36,17,2991,2017.89,0,16,191.4676018100704
art_161.jpg,5796.0,62.2,.,340.94,5.13,17,2800,2297.77,0,16,192.46082589775244
art_163.jpg,5839.0,94.83,68.37,324.39,5.64,18,2861,2116.23,0,17,314.94886506348456
art_171.jpg,5660.0,56.76,160.75,377.33,5.62,15,2512,1888.66,0,14,240.75948342474385
bw_026.jpg,5709.0,62.95,26.68,356.81,2.43,16,2179,1487.34,0,16,256.7789892405659
bw_049.jpg,5817.0,87.31,276.43,290.85,4.39,20,2623,1807.81,0,20,179.80171706043336
cat_005.jpg,5672.0,42.59,111.62,515.64,4.61,11,3288,2414.62,0,11,213.9907880699564
cat_146.jpg,5039.0,78.54,126.24,296.41,4.41,17,3211,1624.84,0,16,378.1074918095367
cat_195.jpg,5659.0,62.37,160.22,377.27,5.64,15,2748,1741.78,0,14,255.4318565117616
cat_197.jpg,4455.0,83.53999999999999,144.86,297.0,3.92,15,2240,1417.56,0,14,214.7170743156576
fra_027.jpg,5322.0,56.01,83.21,354.8,2.94,15,3497,2304.02,0,14,118.55230600865526
fra_113.jpg,5365.0,79.48,0.15,335.31,3.23,16,3316,2438.28,0,15,175.56343055394882
fra_195.jpg,4812.0,66.42,168.29,343.71,5.05,14,3334,2357.28,0,13,194.42341372699173
ind_003.jpg,5656.0,94.98,283.53,353.5,6.7,16,2796,2009.43,0,15,281.1201466922018
ind_007.jpg,5890.0,50.14,9.95,392.67,4.32,15,2995,2020.42,0,15,143.1956108179868
ind_077.jpg,5416.0,60.46,188.95,386.86,7.12,14,3164,2242.47,0,13,248.404894978964
inv_005.jpg,5488.0,92.74,117.13,392.0,3.21,14,2624,1715.36,0,13,295.80427267552244
inv_011.jpg,5530.0,60.510000000000005,170.39,425.38,6.45,13,3277,2201.98,0,13,206.74999665437053
inv_155.jpg,6393.0,54.63,96.9,456.64,4.39,14,3401,2629.5,0,13,100.19242134101144
inv_161.jpg,6244.0,89.86,14.37,346.89,4.75,18,2878,2237.77,1676,17,185.3859845258445
inv_199.jpg,6001.0,62.97,3.17,315.84,3.67,19,3679,2861.61,0,18,79.3782506246018
jumb_007.jpg,5194.0,120.01,190.09,259.7,.,20,2733,1660.98,0,20,228.1732860644416
jumb_019.jpg,5976.0,46.93,46.87,426.86,5.69,14,3119,2441.37,0,13,173.3111325591835
jumb_045.jpg,4740.0,80.64,86.67,263.33,4.87,18,2660,1507.91,0,18,167.8283793851252
jumb_095.jpg,5276.0,49.63,156.52,376.86,3.5,14,3672,2712.6,0,14,110.26414049316118
line_009.jpg,5781.0,83.06,22.88,321.17,3.39,18,2897,2195.17,0,17,129.50721644094398
line_017.jpg,4530.0,74.44,6.11,238.42,5.84,19,3101,1554.98,0,18,159.6285257993201
low_001.jpg,5454.0,62.96,109.25,389.57,4.48,14,3901,2905.19,0,13,134.32400249600113
low_007.jpg,5227.0,79.35,191.29,402.08,5.7,13,2764,1945.29,0,12,176.51486797811094
low_009.jpg,5823.0,40.19,120.05,529.36,4,11,3180,2175.18,0,10,130.4769330831644
low_011.jpg,5378.0,66.34,125.41,537.8,3.02,10,2588,1820.05,0,9,128.19978890493573
low_015.jpg,5547.0,39.14,46.02,554.7,2.93,10,2528,1748.18,0,9,160.32294322516336
low_017.jpg,5752.0,42.42,68.63,442.46,4.45,13,3413,2644.14,0,13,78.72481971364465
low_037.jpg,5306.0,67.91,195.27,442.17,.,12,2814,1970.22,0,12,195.1301262226437
noi_001.jpg,5397.0,64.28,34.74,359.8,4.82,15,2819,2159.52,0,14,155.53225834230562
noi_005.jpg,5885.0,97.55,14.51,392.33,4.3,15,3187,1993.05,0,14,229.9249165525674
noi_027.jpg,5667.0,77.7,146.85,404.79,4.63,14,2924,2228.05,0,14,182.6701680340257
noi_047.jpg,4907.0,0.0,32.52,327.13,5.74,15,2157,1346.04,0,14,137.10431800031384
noi_063.jpg,5617.0,8.88,32.52,312.06,.,18,2143,1575.5,0,18,190.5189121504487
noi_081.jpg,5645.0,33.410000000000004,50.79,403.21,3.8,14,2635,1911.48,0,14,225.20186395084505
noi_167.jpg,6056.0,58.87,93.26,465.85,4.87,13,2182,1694.26,0,13,141.44497082753574
obj_027.jpg,5279.0,67.36,59.86,277.84,4.15,19,2883,1911.46,0,18,198.21017375332048
obj_179.jpg,5286.0,75.82000000000001,146.73,352.4,4.19,15,2954,1941.36,0,15,124.85130213690589
outman_015.jpg,4349.0,87.9,69.63,217.45,3.74,20,1844,1154.98,0,19,319.51283799555745
outman_045.jpg,5902.0,90.32,43.6,327.89,.,18,3195,2475.88,0,18,172.19288235036672
outman_063.jpg,6461.0,57.34,137.8,461.5,3.32,14,2886,2076.03,1588,13,239.9579586732835
outna_005.jpg,4858.0,68.0,42.48,269.89,5.96,18,3195,2026.63,0,17,306.0015257355476
outna_015.jpg,5798.0,71.26,123.9,362.38,.,16,3159,2355.05,0,16,147.6197716840822
outna_045.jpg,5748.0,66.98,125.01,442.15,3.86,13,3130,2358.66,0,12,161.02108832783307
